Acc Num, Acceleration1(mg), Acceleration2(mg), Acceleration3(mg), Angular Rate1(mdps), Angular Rate2(mdps), Angular Rate3(mdps)
4301, 915.1220, 230.2140, 334.8900, 560.0000, -2835.0000, -3185.0000
4302, 915.2440, 229.9700, 334.4020, -11025.0000, -6055.0000, -5460.0000
4303, 915.4880, 229.8480, 332.8160, -17430.0000, -6055.0000, -8680.0000
4304, 915.8540, 229.2380, 331.3520, -22750.0000, -5565.0000, -12915.0000
4305, 916.4640, 229.6040, 329.1560, -23520.0000, -5495.0000, -12250.0000
4306, 917.4400, 230.4580, 325.4960, -13440.0000, -1190.0000, -10920.0000
4307, 917.6840, 231.4340, 323.7880, -5845.0000, 875.0000, -9975.0000
4308, 917.3180, 233.5080, 323.7880, -1960.0000, -630.0000, -8330.0000
4309, 917.0740, 236.4360, 323.9100, -1225.0000, -455.0000, -6720.0000
4310, 916.7080, 238.5100, 324.2760, -4900.0000, -1330.0000, -6370.0000
4311, 916.3420, 240.0960, 323.9100, -6860.0000, -2450.0000, -6125.0000
4312, 916.4640, 241.4380, 321.8360, -9975.0000, -1260.0000, -6825.0000
4313, 916.9520, 242.6580, 318.9080, -10745.0000, 2520.0000, -9135.0000
4314, 917.3180, 243.2680, 316.8340, -14595.0000, 5355.0000, -10220.0000
4315, 916.9520, 243.5120, 316.9560, -13755.0000, 6615.0000, -11515.0000
4316, 915.6100, 244.9760, 319.3960, -5810.0000, 4830.0000, -11480.0000
4317, 914.1460, 247.4160, 322.0800, 595.0000, 3745.0000, -11445.0000
4318, 912.8040, 250.9540, 324.8860, 5040.0000, 3220.0000, -8050.0000
4319, 910.9740, 255.7120, 328.5460, 1645.0000, -560.0000, -3990.0000
4320, 908.9000, 260.7140, 331.2300, 3815.0000, -4235.0000, 1645.0000
4321, 908.0460, 264.4960, 331.5960, 2100.0000, -3255.0000, 1645.0000
4322, 907.6800, 266.2040, 331.2300, -10255.0000, -4130.0000, -245.0000
4323, 907.3140, 266.6920, 331.2300, -12740.0000, -4970.0000, -2205.0000
4324, 907.3140, 267.3020, 330.7420, -18235.0000, -3675.0000, -2555.0000
4325, 907.4360, 267.6680, 330.2540, -26705.0000, -1680.0000, -4515.0000
4326, 907.4360, 268.0340, 329.6440, -32025.0000, 0.0000, -4795.0000
4327, 906.8260, 268.5220, 329.8880, -25760.0000, 1575.0000, -4620.0000
4328, 905.8500, 268.1560, 331.7180, -9590.0000, 1575.0000, -4795.0000
4329, 904.8740, 267.9120, 334.5240, -2380.0000, 1295.0000, -4690.0000
4330, 903.6540, 269.0100, 338.6720, -10955.0000, -2415.0000, -3990.0000
4331, 902.6780, 271.0840, 340.8680, -18480.0000, -5460.0000, -1470.0000
4332, 901.4580, 272.3040, 342.2100, 6020.0000, -4795.0000, 3535.0000
4333, 900.4820, 273.5240, 344.4060, 27055.0000, -3255.0000, 7805.0000
4334, 899.8720, 274.7440, 346.4800, 13650.0000, -5355.0000, 9205.0000
4335, 900.2380, 273.2800, 346.9680, 1330.0000, -9450.0000, 6545.0000
4336, 901.0920, 270.2300, 346.3580, 12215.0000, -9065.0000, 4725.0000
4337, 901.3360, 269.4980, 346.6020, 30765.0000, -9765.0000, 7875.0000
4338, 901.5800, 269.3760, 346.8460, 27930.0000, -13055.0000, 9520.0000
4339, 902.5560, 267.7900, 344.6500, 24465.0000, -13230.0000, 9800.0000
4340, 904.1420, 266.0820, 340.9900, 33705.0000, -11620.0000, 8330.0000
4341, 905.2400, 264.3740, 337.9400, 47110.0000, -12285.0000, 10255.0000
4342, 906.9480, 263.2760, 333.0600, 42735.0000, -11060.0000, 6790.0000
4343, 909.2660, 262.9100, 325.7400, 23625.0000, -8610.0000, 7245.0000
4344, 910.9740, 262.4220, 320.0060, 30275.0000, -8645.0000, 5355.0000
4345, 912.9260, 260.8360, 313.5400, 36715.0000, -8330.0000, 4795.0000
4346, 915.0000, 259.6160, 305.9760, 49245.0000, -4725.0000, 1820.0000
4347, 917.0740, 260.7140, 298.1680, 39550.0000, -770.0000, 2030.0000
4348, 919.5140, 262.5440, 288.7740, 13790.0000, 1715.0000, 420.0000
4349, 921.8320, 262.1780, 279.5020, 14035.0000, 5460.0000, -1610.0000
4350, 923.1740, 262.6660, 273.1580, 27825.0000, 8575.0000, -840.0000
4351, 923.9060, 266.0820, 269.3760, 12880.0000, 6475.0000, -1820.0000
4352, 924.6380, 267.9120, 265.4720, -5215.0000, 3920.0000, -2800.0000
4353, 925.8580, 268.4000, 260.9580, 2275.0000, 6720.0000, -2870.0000
4354, 926.8340, 270.7180, 257.7860, -420.0000, 9975.0000, -1190.0000
4355, 926.7120, 273.2800, 257.2980, -17990.0000, 6825.0000, -1120.0000
4356, 926.4680, 274.0120, 257.6640, -23100.0000, 2205.0000, 420.0000
4357, 926.5900, 273.5240, 257.9080, -11165.0000, 1575.0000, 2030.0000
4358, 926.7120, 272.1820, 257.9080, -2380.0000, 1540.0000, 1785.0000
4359, 926.8340, 270.7180, 257.5420, -770.0000, 805.0000, 0.0000
4360, 927.3220, 269.8640, 256.8100, -2625.0000, -595.0000, -2170.0000
4361, 927.6880, 269.4980, 256.3220, -420.0000, -560.0000, -2380.0000
4362, 928.0540, 269.4980, 255.8340, 420.0000, -700.0000, -1120.0000
4363, 928.2980, 269.8640, 255.2240, -2135.0000, -840.0000, 0.0000
4364, 928.5420, 270.3520, 254.7360, -4935.0000, -1400.0000, 175.0000
4365, 928.7860, 270.7180, 254.2480, -8470.0000, -770.0000, 770.0000
4366, 928.9080, 270.7180, 253.8820, -13755.0000, -1680.0000, 70.0000
4367, 929.1520, 269.2540, 253.5160, -6370.0000, -1750.0000, -910.0000
4368, 929.5180, 268.0340, 253.2720, 4865.0000, -490.0000, -1400.0000
4369, 929.8840, 267.6680, 253.2720, 2415.0000, -980.0000, -1680.0000
4370, 930.1280, 267.6680, 253.0280, 2730.0000, -1575.0000, -945.0000
4371, 930.3720, 267.7900, 252.5400, 1435.0000, -1085.0000, -910.0000
4372, 930.6160, 267.6680, 251.9300, 1050.0000, -1225.0000, -1015.0000
4373, 930.8600, 267.7900, 251.3200, -385.0000, -770.0000, -910.0000
4374, 931.1040, 267.3020, 250.8320, -3220.0000, -385.0000, -1400.0000
4375, 931.4700, 266.8140, 250.3440, -2030.0000, -630.0000, -1715.0000
4376, 931.5920, 266.3260, 250.1000, -1120.0000, -875.0000, -1890.0000
4377, 931.5920, 266.0820, 249.7340, 875.0000, -1050.0000, -1645.0000
4378, 931.8360, 266.0820, 249.2460, 2415.0000, -385.0000, -1330.0000
4379, 932.0800, 265.9600, 248.8800, 910.0000, -630.0000, -1225.0000
4380, 932.2020, 265.8380, 248.7580, -140.0000, -840.0000, -1820.0000
4381, 932.2020, 265.8380, 248.8800, -35.0000, -840.0000, -1785.0000
4382, 932.2020, 265.7160, 248.8800, 1155.0000, -1050.0000, -1995.0000
4383, 932.2020, 265.7160, 248.8800, 2380.0000, -1120.0000, -1995.0000
4384, 932.3240, 266.2040, 248.6360, 2730.0000, -1400.0000, -1785.0000
4385, 932.3240, 267.0580, 248.1480, 350.0000, -1470.0000, -1505.0000
4386, 932.3240, 267.5460, 247.6600, 315.0000, -1540.0000, -1225.0000
4387, 932.3240, 267.9120, 247.0500, 1155.0000, -875.0000, -1295.0000
4388, 932.4460, 268.2780, 246.4400, -70.0000, -665.0000, -1680.0000
4389, 932.4460, 268.6440, 246.0740, -560.0000, -630.0000, -1540.0000
4390, 932.5680, 269.0100, 245.9520, -315.0000, -805.0000, -1050.0000
4391, 932.5680, 268.8880, 245.8300, 315.0000, -910.0000, -805.0000
4392, 932.6900, 268.8880, 245.5860, 105.0000, -1050.0000, -770.0000
4393, 932.6900, 269.0100, 245.3420, -1680.0000, -1400.0000, -665.0000
4394, 932.8120, 268.7660, 244.9760, -280.0000, -1645.0000, -1085.0000
4395, 932.9340, 268.8880, 244.4880, 1470.0000, -1120.0000, -1715.0000
4396, 932.9340, 269.6200, 243.8780, 490.0000, -455.0000, -1400.0000
4397, 933.0560, 270.2300, 243.3900, -805.0000, -140.0000, -665.0000
4398, 932.9340, 270.3520, 243.1460, -525.0000, -175.0000, -490.0000
4399, 933.0560, 270.7180, 243.0240, -1225.0000, 70.0000, -70.0000
4400, 933.1780, 270.5960, 242.9020, -3570.0000, -385.0000, -245.0000
4401, 933.1780, 269.8640, 243.0240, -2415.0000, -560.0000, -910.0000
4402, 933.1780, 269.3760, 243.1460, 1470.0000, -385.0000, -1225.0000
4403, 933.3000, 269.2540, 243.2680, 1400.0000, -455.0000, -1050.0000
4404, 933.3000, 269.3760, 243.1460, 1540.0000, -490.0000, -1225.0000
4405, 933.1780, 269.8640, 243.0240, 1155.0000, -210.0000, -1225.0000
4406, 933.1780, 270.1080, 242.7800, 70.0000, -280.0000, -910.0000
4407, 933.1780, 270.3520, 242.7800, 560.0000, -210.0000, -665.0000
4408, 933.1780, 270.3520, 242.9020, 105.0000, -280.0000, -770.0000
4409, 933.0560, 270.2300, 243.0240, 350.0000, -210.0000, -945.0000
4410, 933.1780, 270.2300, 243.1460, 490.0000, -70.0000, -910.0000
4411, 933.1780, 270.3520, 243.2680, 280.0000, -420.0000, -630.0000
4412, 933.0560, 270.4740, 243.2680, 315.0000, -455.0000, -420.0000
4413, 933.0560, 270.3520, 243.2680, 770.0000, -420.0000, -700.0000
4414, 933.0560, 270.1080, 243.2680, 1330.0000, -560.0000, -1225.0000
4415, 933.0560, 270.1080, 243.3900, 1120.0000, -735.0000, -1120.0000
4416, 933.0560, 270.3520, 243.3900, -70.0000, -595.0000, -665.0000
4417, 933.0560, 270.4740, 243.2680, 805.0000, -140.0000, -595.0000
4418, 933.0560, 270.3520, 243.2680, 455.0000, -245.0000, -805.0000
4419, 933.0560, 270.2300, 243.3900, 175.0000, -770.0000, -875.0000
4420, 933.0560, 270.1080, 243.5120, 630.0000, -840.0000, -1015.0000
4421, 933.1780, 269.9860, 243.5120, 105.0000, -805.0000, -1085.0000
4422, 933.1780, 269.9860, 243.5120, 980.0000, -490.0000, -980.0000
4423, 933.1780, 270.1080, 243.3900, 490.0000, -595.0000, -805.0000
4424, 933.1780, 270.2300, 243.5120, 70.0000, -1015.0000, -875.0000
4425, 933.1780, 270.3520, 243.3900, 735.0000, -770.0000, -1120.0000
4426, 933.1780, 270.4740, 243.1460, 315.0000, -315.0000, -945.0000
4427, 933.1780, 270.5960, 243.1460, -805.0000, -560.0000, -910.0000
4428, 933.1780, 270.3520, 243.2680, -175.0000, -805.0000, -1120.0000
4429, 933.0560, 270.2300, 243.3900, 490.0000, -665.0000, -1295.0000
4430, 933.1780, 270.2300, 243.3900, 490.0000, -700.0000, -1155.0000
4431, 933.1780, 270.1080, 243.3900, 735.0000, -770.0000, -1225.0000
4432, 933.0560, 270.1080, 243.2680, 665.0000, -840.0000, -1645.0000
4433, 933.0560, 270.1080, 243.2680, 280.0000, -1050.0000, -2065.0000
4434, 933.0560, 270.5960, 243.1460, 735.0000, -910.0000, -1995.0000
4435, 932.9340, 271.0840, 243.0240, 525.0000, -805.0000, -1400.0000
4436, 932.9340, 271.3280, 242.9020, 140.0000, -595.0000, -1085.0000
4437, 932.9340, 271.4500, 242.9020, -175.0000, -735.0000, -1155.0000
4438, 932.9340, 271.5720, 242.7800, 140.0000, -770.0000, -910.0000
4439, 932.9340, 271.6940, 242.6580, 385.0000, -595.0000, -980.0000
4440, 932.9340, 271.8160, 242.6580, 105.0000, -735.0000, -1190.0000
4441, 932.9340, 272.0600, 242.4140, 140.0000, -665.0000, -1260.0000
4442, 932.9340, 272.1820, 242.1700, 0.0000, -490.0000, -1015.0000
4443, 932.9340, 272.1820, 242.1700, 140.0000, -630.0000, -1050.0000
4444, 932.8120, 272.3040, 242.1700, 735.0000, -560.0000, -1155.0000
4445, 932.6900, 272.5480, 242.0480, 630.0000, -315.0000, -1155.0000
4446, 932.6900, 272.7920, 241.9260, 280.0000, -210.0000, -1085.0000
4447, 932.6900, 273.0360, 241.9260, -70.0000, -490.0000, -1155.0000
4448, 932.5680, 273.1580, 242.0480, 70.0000, -455.0000, -1225.0000
4449, 932.5680, 273.2800, 242.1700, 210.0000, -420.0000, -1120.0000
4450, 932.5680, 273.4020, 242.1700, 105.0000, -420.0000, -875.0000
4451, 932.5680, 273.5240, 242.2920, 175.0000, -630.0000, -770.0000
4452, 932.4460, 273.4020, 242.2920, 875.0000, -735.0000, -945.0000
4453, 932.4460, 273.4020, 242.2920, 1015.0000, -665.0000, -1225.0000
4454, 932.4460, 273.6460, 242.4140, 595.0000, -875.0000, -1260.0000
4455, 932.4460, 273.8900, 242.2920, 1050.0000, -770.0000, -910.0000
4456, 932.4460, 274.1340, 242.1700, 805.0000, -560.0000, -840.0000
4457, 932.4460, 274.2560, 242.1700, 35.0000, -910.0000, -595.0000
4458, 932.4460, 274.1340, 242.1700, 70.0000, -840.0000, -595.0000
4459, 932.4460, 274.0120, 242.1700, 455.0000, -840.0000, -805.0000
4460, 932.4460, 274.1340, 241.9260, 770.0000, -945.0000, -1015.0000
4461, 932.4460, 274.5000, 241.6820, 525.0000, -630.0000, -770.0000
4462, 932.4460, 274.5000, 241.4380, 0.0000, -455.0000, -420.0000
4463, 932.4460, 274.3780, 241.1940, 350.0000, -245.0000, -770.0000
4464, 932.4460, 274.5000, 241.1940, -175.0000, -315.0000, -1120.0000
4465, 932.4460, 274.7440, 241.0720, -455.0000, -140.0000, -840.0000
4466, 932.5680, 274.8660, 240.9500, -105.0000, 385.0000, -630.0000
4467, 932.4460, 274.9880, 241.0720, -805.0000, 0.0000, -630.0000
4468, 932.3240, 274.9880, 241.1940, 140.0000, 105.0000, -525.0000
4469, 932.3240, 274.7440, 241.5600, 455.0000, 105.0000, -525.0000
4470, 932.3240, 274.3780, 241.9260, -210.0000, -280.0000, -735.0000
4471, 932.2020, 274.2560, 242.1700, 595.0000, -385.0000, -770.0000
4472, 932.2020, 274.3780, 242.4140, 910.0000, -420.0000, -665.0000
4473, 932.0800, 274.3780, 242.6580, 490.0000, -665.0000, -700.0000
4474, 932.0800, 274.3780, 242.7800, 665.0000, -525.0000, -735.0000
4475, 932.0800, 274.5000, 242.7800, 630.0000, -665.0000, -595.0000
4476, 931.9580, 274.5000, 242.6580, 1505.0000, -315.0000, -700.0000
4477, 931.9580, 274.6220, 242.6580, 70.0000, -280.0000, -840.0000
4478, 932.0800, 274.5000, 242.6580, -665.0000, -455.0000, -455.0000
4479, 932.0800, 273.8900, 242.9020, 560.0000, -385.0000, -665.0000
4480, 932.0800, 273.4020, 243.1460, 245.0000, -595.0000, -1120.0000
4481, 932.0800, 273.4020, 243.1460, 175.0000, -735.0000, -1015.0000
4482, 932.0800, 273.4020, 243.1460, 1120.0000, -350.0000, -875.0000
4483, 932.0800, 273.4020, 243.0240, 210.0000, -385.0000, -945.0000
4484, 932.0800, 273.5240, 243.1460, -175.0000, -560.0000, -1085.0000
4485, 932.0800, 273.5240, 243.2680, 665.0000, -420.0000, -1050.0000
4486, 931.9580, 273.7680, 243.2680, 105.0000, -245.0000, -805.0000
4487, 931.9580, 273.7680, 243.3900, -280.0000, -315.0000, -805.0000
4488, 931.9580, 273.7680, 243.7560, 560.0000, -455.0000, -1015.0000
4489, 931.8360, 273.6460, 244.0000, 350.0000, -700.0000, -980.0000
4490, 931.8360, 273.5240, 244.2440, 770.0000, -735.0000, -840.0000
4491, 931.8360, 273.4020, 244.2440, 1085.0000, -735.0000, -910.0000
4492, 931.8360, 273.5240, 244.2440, 420.0000, -910.0000, -910.0000
4493, 931.8360, 273.7680, 244.2440, 455.0000, -840.0000, -630.0000
4494, 931.8360, 273.7680, 244.0000, -105.0000, -700.0000, -665.0000
4495, 931.9580, 273.5240, 244.0000, 280.0000, -630.0000, -910.0000
4496, 931.9580, 273.5240, 244.0000, 1050.0000, -350.0000, -1085.0000
4497, 931.9580, 273.6460, 243.8780, 525.0000, -385.0000, -875.0000
4498, 931.9580, 273.6460, 243.7560, 210.0000, -280.0000, -735.0000
4499, 932.0800, 273.5240, 244.0000, 70.0000, -420.0000, -665.0000
4500, 932.0800, 273.1580, 244.1220, 840.0000, -455.0000, -630.0000
4501, 932.0800, 273.0360, 244.1220, 1225.0000, -280.0000, -875.0000
4502, 932.0800, 273.1580, 244.1220, 210.0000, -560.0000, -945.0000
4503, 932.0800, 273.1580, 244.1220, 735.0000, -595.0000, -770.0000
4504, 932.0800, 273.0360, 244.1220, 735.0000, -490.0000, -875.0000
4505, 932.0800, 272.9140, 244.1220, 420.0000, -525.0000, -1120.0000
4506, 932.0800, 273.0360, 244.2440, 595.0000, -665.0000, -1015.0000
4507, 932.0800, 273.0360, 244.2440, 840.0000, -595.0000, -1085.0000
4508, 931.9580, 273.1580, 244.2440, 560.0000, -525.0000, -980.0000
4509, 931.9580, 273.2800, 244.2440, 140.0000, -770.0000, -805.0000
4510, 931.9580, 273.2800, 244.2440, 700.0000, -525.0000, -875.0000
4511, 931.9580, 273.2800, 244.2440, 280.0000, -560.0000, -1085.0000
4512, 932.0800, 273.1580, 244.2440, 210.0000, -700.0000, -945.0000
4513, 932.0800, 273.0360, 244.2440, 840.0000, -735.0000, -910.0000
4514, 932.0800, 273.0360, 244.2440, 770.0000, -735.0000, -1085.0000
4515, 932.0800, 273.1580, 244.2440, 770.0000, -700.0000, -875.0000
4516, 932.0800, 273.4020, 244.0000, 700.0000, -595.0000, -770.0000
4517, 932.0800, 273.4020, 243.8780, 665.0000, -595.0000, -980.0000
4518, 932.0800, 273.5240, 243.8780, 595.0000, -385.0000, -1015.0000
4519, 932.0800, 273.7680, 243.7560, -35.0000, -525.0000, -770.0000
4520, 932.0800, 273.6460, 243.7560, 630.0000, -385.0000, -665.0000
4521, 932.0800, 273.5240, 243.8780, 525.0000, -420.0000, -910.0000
4522, 932.2020, 273.6460, 243.7560, 350.0000, -280.0000, -595.0000
4523, 932.2020, 273.7680, 243.6340, 70.0000, -105.0000, -490.0000
4524, 932.2020, 273.6460, 243.6340, 140.0000, -385.0000, -700.0000
4525, 932.0800, 273.6460, 243.7560, 455.0000, -560.0000, -840.0000
4526, 932.0800, 273.6460, 243.8780, 560.0000, -245.0000, -630.0000
4527, 932.2020, 273.5240, 243.8780, 560.0000, -175.0000, -630.0000
4528, 932.2020, 273.4020, 244.0000, 105.0000, -455.0000, -770.0000
4529, 932.0800, 273.4020, 244.1220, 490.0000, -560.0000, -665.0000
4530, 932.0800, 273.4020, 244.1220, 840.0000, -175.0000, -770.0000
4531, 932.0800, 273.5240, 244.1220, 175.0000, -315.0000, -805.0000
4532, 931.9580, 273.6460, 244.2440, 280.0000, -525.0000, -665.0000
4533, 931.9580, 273.6460, 244.3660, 245.0000, -525.0000, -665.0000
4534, 931.9580, 273.2800, 244.4880, -105.0000, -560.0000, -735.0000
4535, 932.0800, 273.0360, 244.4880, 560.0000, -560.0000, -770.0000
4536, 932.0800, 272.9140, 244.6100, 595.0000, -560.0000, -805.0000
4537, 932.0800, 272.9140, 244.6100, 455.0000, -630.0000, -840.0000
4538, 932.0800, 272.9140, 244.4880, 595.0000, -665.0000, -840.0000
4539, 932.0800, 272.7920, 244.4880, 525.0000, -455.0000, -980.0000
4540, 932.0800, 272.6700, 244.4880, 280.0000, -490.0000, -1050.0000
4541, 932.0800, 272.7920, 244.4880, 595.0000, -385.0000, -980.0000
4542, 932.0800, 272.6700, 244.4880, 455.0000, -385.0000, -840.0000
4543, 932.0800, 272.6700, 244.4880, 210.0000, -315.0000, -1015.0000
4544, 932.0800, 272.6700, 244.6100, -175.0000, -420.0000, -945.0000
4545, 932.0800, 272.5480, 244.7320, 245.0000, -385.0000, -595.0000
4546, 932.0800, 272.4260, 244.8540, 420.0000, -490.0000, -875.0000
4547, 931.9580, 272.3040, 244.9760, 210.0000, -735.0000, -1295.0000
4548, 931.9580, 272.4260, 244.9760, 525.0000, -700.0000, -1120.0000
4549, 932.0800, 272.4260, 244.9760, 490.0000, -525.0000, -805.0000
4550, 932.0800, 272.3040, 244.9760, 525.0000, -490.0000, -1015.0000
4551, 931.9580, 272.3040, 245.0980, 490.0000, -735.0000, -1120.0000
4552, 931.9580, 272.5480, 245.0980, 455.0000, -665.0000, -910.0000
4553, 931.9580, 272.4260, 245.0980, 630.0000, -525.0000, -700.0000
4554, 931.9580, 272.4260, 245.2200, 455.0000, -525.0000, -1015.0000
4555, 931.9580, 272.5480, 245.0980, 700.0000, -385.0000, -1015.0000
4556, 931.9580, 272.6700, 245.0980, 350.0000, -280.0000, -560.0000
4557, 931.9580, 272.6700, 245.0980, 385.0000, -350.0000, -420.0000
4558, 931.9580, 272.4260, 245.3420, 910.0000, -490.0000, -525.0000
4559, 931.9580, 272.3040, 245.3420, 1050.0000, -595.0000, -945.0000
4560, 931.9580, 272.3040, 245.3420, 910.0000, -735.0000, -1050.0000
4561, 931.9580, 272.3040, 245.2200, 945.0000, -805.0000, -840.0000
4562, 932.0800, 272.1820, 245.2200, 840.0000, -735.0000, -840.0000
4563, 932.0800, 272.3040, 245.2200, 875.0000, -490.0000, -735.0000
4564, 932.0800, 272.4260, 245.0980, 945.0000, -210.0000, -560.0000
4565, 932.0800, 272.4260, 245.0980, 350.0000, -350.0000, -315.0000
4566, 932.2020, 272.3040, 245.0980, 245.0000, -525.0000, -245.0000
4567, 932.2020, 271.9380, 245.2200, 630.0000, -105.0000, -105.0000
4568, 932.3240, 271.8160, 245.0980, 1435.0000, 210.0000, 35.0000
4569, 932.3240, 272.1820, 244.9760, 595.0000, 280.0000, 245.0000
4570, 932.2020, 272.3040, 244.9760, -350.0000, 140.0000, 875.0000
4571, 932.3240, 271.9380, 244.9760, 385.0000, -245.0000, 1050.0000
4572, 932.3240, 271.5720, 245.0980, 1015.0000, -210.0000, 735.0000
4573, 932.3240, 271.2060, 245.3420, 210.0000, -665.0000, 140.0000
4574, 932.4460, 270.9620, 245.4640, 1540.0000, -175.0000, 385.0000
4575, 932.4460, 270.7180, 245.5860, 1260.0000, 385.0000, 665.0000
4576, 932.5680, 270.5960, 245.9520, -140.0000, -210.0000, 840.0000
4577, 932.5680, 270.3520, 246.1960, -525.0000, -385.0000, 980.0000
4578, 932.4460, 269.9860, 246.4400, 1785.0000, -490.0000, 1575.0000
4579, 932.4460, 270.3520, 246.5620, 2380.0000, -140.0000, 3045.0000
4580, 932.5680, 269.8640, 246.8060, 1820.0000, -630.0000, 3570.0000
4581, 932.9340, 268.0340, 247.0500, 3290.0000, -1085.0000, 2135.0000
4582, 933.3000, 266.9360, 247.0500, 2730.0000, -1155.0000, 2310.0000
4583, 933.6660, 266.0820, 246.8060, 385.0000, -1470.0000, 1925.0000
4584, 933.9100, 264.3740, 246.6840, 5600.0000, -1225.0000, 1540.0000
4585, 934.3980, 262.7880, 246.4400, 9135.0000, -1680.0000, 35.0000
4586, 934.8860, 262.1780, 246.0740, 13160.0000, -980.0000, 70.0000
4587, 934.8860, 261.8120, 246.3180, 6475.0000, -2485.0000, -280.0000
4588, 934.8860, 260.5920, 246.6840, 5950.0000, -4270.0000, -490.0000
4589, 935.1300, 259.7380, 245.9520, 12565.0000, -3325.0000, -1050.0000
4590, 935.4960, 259.8600, 244.1220, 14735.0000, -1505.0000, -1470.0000
4591, 935.9840, 260.8360, 241.6820, 15295.0000, -770.0000, -1085.0000
4592, 936.5940, 261.8120, 239.1200, 17360.0000, 630.0000, -35.0000
4593, 936.9600, 263.0320, 237.2900, 17640.0000, 1610.0000, 1400.0000
4594, 937.0820, 263.3980, 236.4360, 9625.0000, 350.0000, 1575.0000
4595, 937.3260, 261.9340, 235.5820, 11655.0000, -175.0000, 280.0000
4596, 937.9360, 260.8360, 234.4840, 16765.0000, 1225.0000, 665.0000
4597, 938.4240, 260.4700, 233.6300, 10745.0000, 595.0000, -560.0000
4598, 938.7900, 260.8360, 231.6780, 12180.0000, 2135.0000, -665.0000
4599, 938.7900, 262.4220, 229.9700, 10220.0000, 3010.0000, 840.0000
4600, 938.7900, 263.2760, 228.7500, 1715.0000, 2520.0000, 1120.0000
4601, 938.7900, 263.5200, 227.6520, 2485.0000, 2380.0000, 315.0000
4602, 938.7900, 263.3980, 227.1640, -1470.0000, 1330.0000, -1330.0000
4603, 938.5460, 262.5440, 227.7740, -3115.0000, -1225.0000, -3710.0000
4604, 938.0580, 262.1780, 228.6280, -5705.0000, -4795.0000, -5880.0000
4605, 937.8140, 262.9100, 228.8720, -18270.0000, -5950.0000, -7735.0000
4606, 937.8140, 263.0320, 228.7500, -16590.0000, -6615.0000, -7595.0000
4607, 938.0580, 263.8860, 227.7740, 7000.0000, -3045.0000, -3430.0000
4608, 938.0580, 266.3260, 226.5540, 6440.0000, -1960.0000, -1050.0000
4609, 938.1800, 267.5460, 225.0900, -35.0000, -3430.0000, -1750.0000
4610, 938.4240, 268.4000, 223.3820, 2625.0000, -2135.0000, -1330.0000
4611, 938.4240, 269.2540, 222.5280, 805.0000, -2310.0000, -770.0000
4612, 938.4240, 269.2540, 221.6740, -2870.0000, -3640.0000, -1295.0000
4613, 938.6680, 269.4980, 220.3320, -1960.0000, -2310.0000, -1995.0000
4614, 938.7900, 270.2300, 219.6000, -2520.0000, -2240.0000, -1610.0000
4615, 938.7900, 270.4740, 218.8680, -1820.0000, -3115.0000, -1505.0000
4616, 938.9120, 270.9620, 217.7700, 350.0000, -2415.0000, -1645.0000
4617, 939.0340, 271.8160, 216.3060, -2205.0000, -2135.0000, -2170.0000
4618, 939.0340, 272.1820, 215.2080, 525.0000, -2030.0000, -2380.0000
4619, 939.1560, 272.7920, 214.1100, 1470.0000, -2030.0000, -2485.0000
4620, 939.1560, 273.6460, 212.8900, 805.0000, -1505.0000, -2590.0000
4621, 939.2780, 274.3780, 211.9140, 1155.0000, -945.0000, -2240.0000
4622, 939.2780, 274.7440, 211.0600, 1470.0000, -1330.0000, -2100.0000
4623, 939.2780, 275.1100, 210.3280, 2205.0000, -1470.0000, -1540.0000
4624, 939.4000, 275.7200, 209.3520, 1610.0000, -1120.0000, -2170.0000
4625, 939.4000, 276.5740, 208.4980, 1750.0000, -280.0000, -2135.0000
4626, 939.2780, 277.6720, 207.6440, -945.0000, -1085.0000, -2170.0000
4627, 939.1560, 278.7700, 206.6680, 525.0000, -595.0000, -1890.0000
4628, 939.0340, 279.5020, 206.1800, -980.0000, -1050.0000, -1750.0000
4629, 939.0340, 279.8680, 205.6920, 770.0000, -1190.0000, -1365.0000
4630, 938.9120, 280.6000, 205.0820, 315.0000, -805.0000, -1575.0000
4631, 939.0340, 281.5760, 204.2280, -2765.0000, -210.0000, -1435.0000
4632, 939.0340, 282.7960, 203.3740, -1015.0000, 1680.0000, -245.0000
4633, 939.4000, 283.8940, 201.6660, 910.0000, 3430.0000, 1785.0000
4634, 939.7660, 285.3580, 199.9580, 6685.0000, 6475.0000, 2695.0000
4635, 939.2780, 285.9680, 200.3240, 2975.0000, 4375.0000, 1330.0000
4636, 939.0340, 285.2360, 201.1780, 6475.0000, 1540.0000, 2870.0000
4637, 939.2780, 284.0160, 201.5440, 14700.0000, 2765.0000, 3150.0000
4638, 939.0340, 282.1860, 202.7640, 16835.0000, 1505.0000, 665.0000
4639, 938.9120, 281.5760, 203.7400, 12705.0000, 245.0000, 840.0000
4640, 939.0340, 281.5760, 203.3740, 6230.0000, 945.0000, 980.0000
4641, 938.9120, 282.3080, 202.8860, 7420.0000, 2345.0000, 420.0000
4642, 938.5460, 282.7960, 202.7640, -175.0000, 245.0000, -840.0000
4643, 938.3020, 282.4300, 203.1300, 4550.0000, -105.0000, -1400.0000
4644, 937.9360, 282.1860, 203.8620, 10815.0000, -735.0000, -1225.0000
4645, 937.9360, 282.6740, 203.9840, 10535.0000, -735.0000, -2030.0000
